Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
MCD,"McDonald's Corp",256.62,1.87,+0.73%,257.4555,254.68,1094610,"14:14 ET"
MCHP,"Microchip Technology",75.55,1.16,+1.56%,75.54,74.59,1857938,"14:14 ET"
MCK,"Mckesson Corp",450.7,0.69999999999999,+0.16%,454.95,448.175,196007,"14:14 ET"
MCO,"Moody's Corp",304.77,-4.28,-1.38%,311.68,304.03,664462,"14:11 ET"
MDLZ,"Mondelez Intl Inc",65.44,1.45,+2.27%,65.395,64.16,3848443,"14:14 ET"
MDT,"Medtronic Inc",71.88,-0.51000000000001,-0.70%,73.04,71.745,5951389,"14:14 ET"
MET,"Metlife Inc",59.08,0.59,+1.01%,59.19,58.63,2990646,"14:14 ET"
META,"Meta Platforms Inc",311.83,-2.18,-0.69%,318.35,310.63,11437485,"14:14 ET"
MGM,"MGM Resorts International",36.62,-0.020000000000003,-0.05%,37.16,36.39,2240976,"14:13 ET"
MHK,"Mohawk Industries",78.54,-0.77,-0.97%,79.775,78.42,346691,"14:11 ET"
MKC,"Mccormick & Company",62.5,1.66,+2.73%,62.65,61.12,2094929,"14:14 ET"
MKTX,"Marketaxess Holdings",235.43,0.14000000000001,+0.06%,238.08,233.98,151290,"14:14 ET"
MLM,"Martin Marietta Materials",415.31,2.61,+0.63%,421.13,413.66,134884,"14:13 ET"
MMC,"Marsh & Mclennan Companies",188.78,2.36,+1.27%,189.435,187.54,622610,"14:13 ET"
MMM,"3M Company",89.42,3.82,+4.46%,90.83,88.42,4207838,"14:14 ET"
MNST,"Monster Beverage Cp",50.15,-0.15,-0.30%,50.83,49.2,3274442,"14:14 ET"
MO,"Altria Group",42.45,0.32,+0.76%,42.54,42.13,3347491,"14:13 ET"
MOH,"Molina Healthcare Inc",332.24,-12.4,-3.60%,349.99,332.04,382536,"14:14 ET"
MOS,"Mosaic Company",34.05,0.37,+1.10%,34.665,33.87,1220887,"14:13 ET"
MPC,"Marathon Petroleum Corp",149.17,-0.28,-0.19%,151.39,148.77,878485,"14:13 ET"
MPWR,"Monolithic Power Sys",416.16,2.67,+0.65%,424.44,411.76,307413,"14:12 ET"
MRK,"Merck & Company",103.09,-0.25999999999999,-0.25%,104.06,102.68,3346002,"14:14 ET"
MRNA,"Moderna Inc",79.58,0.94,+1.20%,81.624,78.81,2135546,"14:14 ET"
MRO,"Marathon Oil Corp",28.27,0.099999999999998,+0.35%,28.4,27.89,5633328,"14:14 ET"
MS,"Morgan Stanley",71.56,-0.14,-0.20%,72.1,71.08,5130709,"14:14 ET"
MSCI,"MSCI Inc",485.06,-2.53,-0.52%,495.37,483.4,138986,"14:13 ET"
MSFT,"Microsoft Corp",329.74,0.42000000000002,+0.13%,331.84,327.6,13260666,"14:14 ET"
MSI,"Motorola Solutions",280.11,0.68000000000001,+0.24%,283.16,278.97,174451,"14:14 ET"
MTB,"M&T Bank Corp",111.02,-0.5,-0.45%,113.15,110.11,640555,"14:14 ET"
MTCH,"Match Group Inc",36.52,1.21,+3.43%,36.68,35.485,2097174,"14:14 ET"
MTD,"Mettler-Toledo International",985.66,-23.11,-2.29%,1006.43,981.97,96365,"14:13 ET"
MU,"Micron Technology",67.48,0.60000000000001,+0.90%,67.9603,67.13,3924619,"14:14 ET"
NCLH,"Norwegian Cruise Ord",13.99,0.07,+0.50%,14.25,13.94,6099487,"14:14 ET"
NDAQ,"Nasdaq Inc",49.38,-0.44,-0.88%,50.38,49.12,1039117,"14:13 ET"
NDSN,"Nordson Corp",213,0.02000000000001,+0.01%,215.09,212.275,50606,"14:13 ET"
NEE,"Nextera Energy",55.17,3.65,+7.08%,55.12,53.11,11192027,"14:14 ET"
NEM,"Newmont Mining Corp",38.47,0.030000000000001,+0.08%,38.57,37.94,4912792,"14:14 ET"
NFLX,"Netflix Inc",411.57,4.73,+1.16%,416.6899,408.39,4230361,"14:14 ET"
NI,"NiSource Inc",25.24,0.56,+2.27%,25.29,24.91,2489325,"14:13 ET"
NKE,"Nike Inc",104.9,2.09,+2.03%,105.65,103.66,5010248,"14:14 ET"
NOC,"Northrop Grumman Corp",479.33,-1.27,-0.26%,487.14,478.92,328465,"14:13 ET"
NOW,"Servicenow Inc",552.13,10.75,+1.99%,556.94,544.26,651439,"14:14 ET"
NRG,"NRG Energy",41.83,1.19,+2.93%,41.97,41.02,1636378,"14:14 ET"
NSC,"Norfolk Southern Corp",194.77,-2.13,-1.08%,199.04,194.34,711851,"14:13 ET"
